id chrom gene_start gene_end
ENSSSCG00000054012 7 26184844 26189891
ENSSSCG00000062539 7 26438460 26444435
ENSSSCG00000001484 7 26446306 26522965
ENSSSCG00000001485 7 26561359 26793724
ENSSSCG00000001486 7 26860140 26989698
ENSSSCG00000060978 7 27009263 27014124
ENSSSCG00000001487 7 27062044 27106111
ENSSSCG00000046312 7 27128259 27134500
ENSSSCG00000060517 7 27186997 27191942
ENSSSCG00000001488 7 27209565 27253530
ENSSSCG00000052861 7 27255887 27259767
ENSSSCG00000059251 7 27262524 27268045
ENSSSCG00000057370 7 27385652 27389199
ENSSSCG00000001490 7 27390918 27895597
ENSSSCG00000062933 7 27656798 27660701
ENSSSCG00000055728 7 28264259 28268889
ENSSSCG00000001493 7 28274627 28631514
ENSSSCG00000019940 7 28308809 28308919
ENSSSCG00000029539 7 28632082 28658952
ENSSSCG00000033526 7 28659753 28680491
ENSSSCG00000001497 7 28681961 28765326
ENSSSCG00000001498 7 28769902 28811933
ENSSSCG00000001499 7 28812252 29300152
ENSSSCG00000020421 7 29180425 29180536
ENSSSCG00000001500 7 29415089 29609036
ENSSSCG00000001501 7 29624230 29639140
ENSSSCG00000001502 7 29638833 29642912
ENSSSCG00000001503 7 29643182 29648604
ENSSSCG00000001504 7 29645130 29653579
ENSSSCG00000001505 7 29653679 29654945
ENSSSCG00000001506 7 29655743 29662375
ENSSSCG00000001507 7 29663495 29673634
ENSSSCG00000054523 7 29673027 29675593
ENSSSCG00000001509 7 29676856 29681110
ENSSSCG00000059451 7 29684980 29685222
ENSSSCG00000001510 7 29694778 29713712
ENSSSCG00000001511 7 29714293 29719987
ENSSSCG00000001512 7 29720094 29721769
ENSSSCG00000001513 7 29723588 29753933
ENSSSCG00000060402 7 29754725 29757565
ENSSSCG00000001516 7 29808849 29815318
ENSSSCG00000001517 7 29816343 29819414
ENSSSCG00000001518 7 29835922 29901309
ENSSSCG00000030668 7 29899043 29929795
ENSSSCG00000039272 7 29931925 29961466
ENSSSCG00000001520 7 29980401 29997115
ENSSSCG00000001521 7 30003526 30013064
ENSSSCG00000047035 7 30063073 30068872
ENSSSCG00000001523 7 30179002 30279119
ENSSSCG00000032242 7 30320410 30329408
ENSSSCG00000023160 7 30329550 30332126
ENSSSCG00000031593 7 30343256 30422080
ENSSSCG00000060493 7 30435150 30442886
ENSSSCG00000027053 7 30492589 30512739
ENSSSCG00000036573 7 30515925 30524470
ENSSSCG00000063137 7 30551163 30557335
ENSSSCG00000037476 7 30561765 30562221
ENSSSCG00000001527 7 30562987 30667146
ENSSSCG00000001531 7 30708332 30724045
ENSSSCG00000001532 7 30731461 30802735
ENSSSCG00000001533 7 30799965 30811768
ENSSSCG00000001534 7 30812920 30995360
ENSSSCG00000001535 7 31007474 31114734
ENSSSCG00000052371 7 31021262 31021368
ENSSSCG00000001536 7 31114082 31150000
ENSSSCG00000001537 7 31161320 31192575
ENSSSCG00000001538 7 31193858 31216414
ENSSSCG00000001539 7 31222585 31295211
ENSSSCG00000001546 7 31313388 31327142
ENSSSCG00000001543 7 31327440 31333638
ENSSSCG00000001544 7 31336560 31361835
ENSSSCG00000062364 7 31344187 31344450
ENSSSCG00000035972 7 31361873 31379204
ENSSSCG00000056843 7 31434572 31437032
ENSSSCG00000001549 7 31440842 31567487
ENSSSCG00000061760 7 31573753 31585356
ENSSSCG00000001550 7 31586797 31603600
ENSSSCG00000001551 7 31605336 31608102
ENSSSCG00000001552 7 31618920 31621132
ENSSSCG00000001553 7 31624450 31642268
ENSSSCG00000001554 7 31645755 31701087
ENSSSCG00000001555 7 31722103 31791802
ENSSSCG00000001556 7 31790877 31862031
ENSSSCG00000054713 7 31872579 31877895
ENSSSCG00000038774 7 31880638 31889455
ENSSSCG00000063313 7 31894962 31901882
ENSSSCG00000050362 7 31902518 31904121
ENSSSCG00000020803 7 31926308 31966001
ENSSSCG00000001559 7 31988197 32025245
ENSSSCG00000001560 7 32035342 32054632
ENSSSCG00000001561 7 32087430 32108187
ENSSSCG00000036420 7 32109962 32125098
ENSSSCG00000001562 7 32146106 32195072
ENSSSCG00000001563 7 32206541 32253624
ENSSSCG00000001564 7 32289480 32298580
ENSSSCG00000001565 7 32354672 32363761
ENSSSCG00000001566 7 32372600 32402736
ENSSSCG00000001567 7 32409688 32508380
ENSSSCG00000040984 7 32522733 32547839
ENSSSCG00000035341 7 32544346 32584310
ENSSSCG00000001570 7 32600770 32614924
ENSSSCG00000001571 7 32617426 32635575
ENSSSCG00000001572 7 32648222 32674529
ENSSSCG00000001573 7 32788291 32793878
ENSSSCG00000001574 7 32817959 32818471
ENSSSCG00000001576 7 32825268 32825846
ENSSSCG00000001577 7 32839257 32914402
ENSSSCG00000001578 7 32931786 32970585
ENSSSCG00000038485 7 32986758 32986888
ENSSSCG00000061041 7 32994830 33000189
ENSSSCG00000059332 7 33000485 33063735
ENSSSCG00000036178 7 33064971 33085737
ENSSSCG00000001582 7 33210158 33269130
ENSSSCG00000039952 7 33378286 33718030
ENSSSCG00000037507 7 33720014 34124458
ENSSSCG00000027778 7 34157535 34183528
ENSSSCG00000062622 7 34188145 34479623
ENSSSCG00000001589 7 34497759 34534627
ENSSSCG00000056995 7 34549426 34555568
ENSSSCG00000054998 7 34576019 34580178
ENSSSCG00000057703 7 34611804 34616730
ENSSSCG00000025423 7 34617956 34656697
ENSSSCG00000001592 7 34711824 34726018
ENSSSCG00000037484 7 34727793 34734771
ENSSSCG00000001594 7 34740260 35096036
ENSSSCG00000051242 7 34979219 34984588
ENSSSCG00000001595 7 35159574 35285929
ENSSSCG00000001596 7 35287365 35320931
ENSSSCG00000058200 7 35323575 35327464
ENSSSCG00000042731 7 35401517 35406550
ENSSSCG00000055483 7 35407874 35412612
ENSSSCG00000058262 7 35468667 35472601
ENSSSCG00000044091 7 35606492 35610450
ENSSSCG00000001597 7 35723797 35914467
ENSSSCG00000060856 7 35742739 35742845
ENSSSCG00000027922 7 36332201 36347175
ENSSSCG00000038553 7 36346486 36353217
ENSSSCG00000042447 7 36364300 36384295
ENSSSCG00000023366 7 36379543 36386353
ENSSSCG00000001611 7 36385873 36409488
ENSSSCG00000001612 7 36410749 36449010
ENSSSCG00000001613 7 36455634 36460715
ENSSSCG00000039270 7 36465324 36471516
ENSSSCG00000001616 7 36482060 36494302
ENSSSCG00000033251 7 36510253 36531796
ENSSSCG00000001618 7 36545670 36553015
ENSSSCG00000001619 7 36742752 36793619
ENSSSCG00000001620 7 36830394 36846993
ENSSSCG00000001621 7 36870242 36920865
ENSSSCG00000001625 7 36922271 36951349
ENSSSCG00000001624 7 36959468 36969478
ENSSSCG00000050940 7 36969416 36978290
ENSSSCG00000001629 7 36981383 37052568
ENSSSCG00000038520 7 37058131 37074132
ENSSSCG00000026752 7 37074515 37088533
ENSSSCG00000032284 7 37082097 37181366
ENSSSCG00000022224 7 37180828 37204690
ENSSSCG00000036801 7 37222324 37258409
ENSSSCG00000059449 7 37272968 37281929
ENSSSCG00000001636 7 37282700 37296717
ENSSSCG00000001637 7 37297908 37310170
ENSSSCG00000001638 7 37318346 37329167
ENSSSCG00000001639 7 37333947 37554570
ENSSSCG00000053265 7 37556539 37560146
ENSSSCG00000060399 7 37578486 37581885
ENSSSCG00000055771 7 37614053 37646576
ENSSSCG00000053152 7 37645159 37655647
ENSSSCG00000001641 7 37655926 37784359
ENSSSCG00000056881 7 37716042 37720156
ENSSSCG00000031628 7 37790178 37805142
ENSSSCG00000048697 7 37818603 37821799
ENSSSCG00000026741 7 37822767 37824953
ENSSSCG00000001646 7 37824242 37933593
ENSSSCG00000026472 7 37940834 37951324
ENSSSCG00000040577 7 37986944 37987687
ENSSSCG00000001650 7 38006050 38012193
ENSSSCG00000001651 7 38014751 38026456
ENSSSCG00000033214 7 38038358 38041217
ENSSSCG00000001653 7 38039862 38052369
ENSSSCG00000001654 7 38055753 38079006
ENSSSCG00000001655 7 38074439 38081897
ENSSSCG00000022901 7 38080366 38087166
ENSSSCG00000001656 7 38087258 38094548
ENSSSCG00000001657 7 38097854 38115822
ENSSSCG00000001658 7 38116179 38121756
ENSSSCG00000001659 7 38120789 38134532
ENSSSCG00000001660 7 38135655 38205655
ENSSSCG00000001661 7 38213487 38222144
ENSSSCG00000030196 7 38224332 38263425
ENSSSCG00000026568 7 38263822 38266887
ENSSSCG00000001664 7 38276126 38319485
ENSSSCG00000027796 7 38328419 38334878
ENSSSCG00000001672 7 38334833 38338246
ENSSSCG00000001667 7 38359505 38388730
ENSSSCG00000001680 7 38432732 38452686
ENSSSCG00000001682 7 38452618 38457603
ENSSSCG00000001688 7 38475243 38501527
ENSSSCG00000001676 7 38501970 38504917
ENSSSCG00000033627 7 38506647 38511471
ENSSSCG00000028007 7 38507073 38537943
ENSSSCG00000001679 7 38531919 38569582
ENSSSCG00000001683 7 38567788 38601790
ENSSSCG00000001689 7 38603474 38613647
ENSSSCG00000022391 7 38610970 38611089
ENSSSCG00000016346 7 38613440 38623832
ENSSSCG00000001691 7 38625656 38641408
ENSSSCG00000001692 7 38635967 38657253
ENSSSCG00000001695 7 38746052 38761366
ENSSSCG00000057650 7 38996808 39002318
ENSSSCG00000048551 7 39002458 39014710
ENSSSCG00000063238 7 39118167 39124158
ENSSSCG00000001696 7 39124872 39138732
ENSSSCG00000001697 7 39138431 39165077
ENSSSCG00000001698 7 39168991 39191395
ENSSSCG00000053910 7 39216513 39216779
ENSSSCG00000001700 7 39218051 39234685
ENSSSCG00000001701 7 39244458 39250481
ENSSSCG00000001702 7 39247915 39254466
ENSSSCG00000001703 7 39255075 39263339
ENSSSCG00000040047 7 39268056 39307825
ENSSSCG00000001705 7 39275950 39299507
ENSSSCG00000001706 7 39301009 39313860
ENSSSCG00000041884 7 39347510 39349395
ENSSSCG00000039903 7 39352652 39384194
ENSSSCG00000001708 7 39384556 39431248
ENSSSCG00000059458 7 39433443 39436450
ENSSSCG00000057783 7 39438498 39441554
ENSSSCG00000058808 7 39747502 39750763
ENSSSCG00000001709 7 39751927 40161103
ENSSSCG00000001710 7 40106532 40460687
ENSSSCG00000037416 7 40682907 40863886
ENSSSCG00000020083 7 40810759 40810862
ENSSSCG00000025788 7 40896470 40912426
ENSSSCG00000001715 7 40920031 40933326
ENSSSCG00000001716 7 40980527 41282835
ENSSSCG00000046246 7 41188601 41193709
ENSSSCG00000001718 7 41344804 41425997
ENSSSCG00000034034 7 41387856 41387958
ENSSSCG00000001720 7 41426170 41457883
ENSSSCG00000021218 7 41468780 41483469
ENSSSCG00000001723 7 41486598 41531345
ENSSSCG00000061697 7 41531748 41536063
ENSSSCG00000032691 7 41543392 41559558
ENSSSCG00000057479 7 41577602 41577708
ENSSSCG00000001724 7 41587749 41625017
ENSSSCG00000001725 7 41640258 41769232
ENSSSCG00000001726 7 41806393 41853657
ENSSSCG00000040605 7 41906663 41906765
ENSSSCG00000044377 7 41928480 41937074
ENSSSCG00000058714 7 41996981 42001993
ENSSSCG00000001727 7 42020227 42091448
ENSSSCG00000060609 7 42152417 42156199
ENSSSCG00000041801 7 42205108 42207250
ENSSSCG00000030197 7 42218290 42332518
ENSSSCG00000059476 7 42373211 42385078
ENSSSCG00000022089 7 42404491 42426340
ENSSSCG00000027863 7 42476125 42527121
ENSSSCG00000062682 7 42549822 42554950
ENSSSCG00000001729 7 42570094 42770225
ENSSSCG00000052589 7 42857191 42862749
ENSSSCG00000045515 7 43472702 43473793
ENSSSCG00000056478 7 43538600 43543590
ENSSSCG00000001732 7 43597246 43624671
ENSSSCG00000001731 7 43624832 43641028
ENSSSCG00000033245 7 43639946 43659566
ENSSSCG00000001734 7 43669328 43670062
ENSSSCG00000053085 7 43680189 43684088
ENSSSCG00000042064 7 43692533 43694936
ENSSSCG00000001735 7 43703876 43729995
ENSSSCG00000058643 7 43734725 43737757
ENSSSCG00000001736 7 43751182 43770004
ENSSSCG00000024347 7 43777061 43804549
ENSSSCG00000001738 7 43839241 43840892
ENSSSCG00000001739 7 43883539 43911664
ENSSSCG00000031069 7 43971139 43974577
ENSSSCG00000001741 7 43982233 43993156
ENSSSCG00000034490 7 43999267 44000238
ENSSSCG00000001743 7 44019706 44024322
ENSSSCG00000036460 7 44030632 44040349
ENSSSCG00000001744 7 44640281 44703562
ENSSSCG00000025535 7 44745827 44770606
ENSSSCG00000056595 7 44770150 44770395
ENSSSCG00000058365 7 44794761 44798845
ENSSSCG00000061006 7 45401648 45406418
ENSSSCG00000001746 7 45450950 45925149
ENSSSCG00000039768 7 45534405 45535006
ENSSSCG00000049456 7 45967564 45973772
ENSSSCG00000058584 7 45975340 45982243
ENSSSCG00000019232 7 45976293 45976372
ENSSSCG00000018805 7 45980138 45980217
ENSSSCG00000001748 7 46013584 46017153
ENSSSCG00000054125 7 46059002 46077048
ENSSSCG00000025488 7 46084662 46104375
ENSSSCG00000001750 7 46104677 46234449
ENSSSCG00000002620 7 46239230 46348667
ENSSSCG00000038401 7 46323077 46361305
ENSSSCG00000058149 7 46363464 46368300
ENSSSCG00000055063 7 46480958 46483974
ENSSSCG00000051525 7 46502059 46504516
ENSSSCG00000002622 7 46509777 46517732
ENSSSCG00000052947 7 46538032 46548670
ENSSSCG00000002623 7 46553813 46566759
ENSSSCG00000058308 7 46570950 46588218
ENSSSCG00000023467 7 46610474 46631020
ENSSSCG00000002627 7 46635902 46656450
ENSSSCG00000002628 7 46658681 46723585
ENSSSCG00000002629 7 46723680 46748121
ENSSSCG00000052611 7 46757107 46760207
ENSSSCG00000032538 7 46767498 46791037
ENSSSCG00000020311 7 46837057 46837157
ENSSSCG00000051992 7 46850972 46855080
ENSSSCG00000024149 7 46860770 46932926
ENSSSCG00000051877 7 46950676 46955277
ENSSSCG00000059598 7 46950680 46953771
ENSSSCG00000047070 7 46995477 46999246
ENSSSCG00000057216 7 47026395 47029502
ENSSSCG00000055481 7 47267201 47276732
ENSSSCG00000057605 7 47334135 47338244
ENSSSCG00000047190 7 47342695 47343570
ENSSSCG00000001752 7 47361899 47384303
ENSSSCG00000001751 7 47383792 47425841
ENSSSCG00000032524 7 47411095 47411200
ENSSSCG00000036924 7 47434919 47448891
ENSSSCG00000001755 7 47449036 47474648
ENSSSCG00000001756 7 47478706 47529242
ENSSSCG00000021873 7 47602192 47608970
ENSSSCG00000001757 7 47641162 47659866
ENSSSCG00000037646 7 47656541 47675582
ENSSSCG00000055942 7 47677417 47682248
ENSSSCG00000001760 7 47705121 47762538
ENSSSCG00000032498 7 47759439 47778956
ENSSSCG00000001762 7 47788646 47813399
ENSSSCG00000001764 7 47813512 47824760
ENSSSCG00000027477 7 47839392 47929092
ENSSSCG00000001765 7 47929033 47994453
ENSSSCG00000041217 7 48010589 48012003
ENSSSCG00000050549 7 48030632 48032029
ENSSSCG00000001769 7 48050045 48075795
ENSSSCG00000001770 7 48083572 48106072
ENSSSCG00000001771 7 48121419 48246749
ENSSSCG00000019343 7 48345017 48345099
ENSSSCG00000032430 7 48405156 48421098
ENSSSCG00000001773 7 48431375 48442645
ENSSSCG00000001775 7 48501078 48539300
ENSSSCG00000001776 7 48560753 48562039
ENSSSCG00000062982 7 48617426 48620843
ENSSSCG00000053818 7 48650370 48653433
ENSSSCG00000062851 7 48666113 48672456
ENSSSCG00000055176 7 48700138 48704997
ENSSSCG00000038708 7 48717851 48873455
ENSSSCG00000040010 7 48887094 48897870
ENSSSCG00000061552 7 48930884 48933112
ENSSSCG00000058472 7 48940728 48943859
ENSSSCG00000001779 7 48967579 49034703
ENSSSCG00000001780 7 49047902 49087783
ENSSSCG00000056088 7 49103717 49103896
ENSSSCG00000063254 7 49133366 49139204
ENSSSCG00000044048 7 49142457 49146217
ENSSSCG00000054681 7 49142458 49147133
ENSSSCG00000040288 7 49259651 49450461
ENSSSCG00000055731 7 49374181 49374287
ENSSSCG00000057483 7 49502162 49506373
ENSSSCG00000001782 7 49540879 49599319
ENSSSCG00000038929 7 49622539 49792543
ENSSSCG00000053129 7 49801196 49806608
ENSSSCG00000021587 7 49807125 49817658
ENSSSCG00000018194 7 49814102 49814207
ENSSSCG00000054574 7 49828199 49832396
ENSSSCG00000037209 7 49833210 49837331
ENSSSCG00000001786 7 49927305 49940707
ENSSSCG00000001787 7 49973938 50102346
ENSSSCG00000001788 7 50107035 50118629
ENSSSCG00000001789 7 50124860 50184089
ENSSSCG00000001790 7 50238587 50239816
ENSSSCG00000038491 7 50747841 50751777
ENSSSCG00000001792 7 50839725 50977024
ENSSSCG00000031963 7 50976969 50999121
ENSSSCG00000001793 7 51006366 51363620
ENSSSCG00000060981 7 51374764 51380814
ENSSSCG00000001795 7 51381097 51514225
ENSSSCG00000062080 7 51586095 51591314
ENSSSCG00000053205 7 51647242 51650897
ENSSSCG00000001798 7 51652542 51679775
ENSSSCG00000035432 7 51731077 51822351
ENSSSCG00000001800 7 51815530 51845163
ENSSSCG00000001801 7 51877354 51924869
ENSSSCG00000030131 7 51929373 51935723
ENSSSCG00000041719 7 51936905 51939405
ENSSSCG00000038630 7 51948016 51953968
ENSSSCG00000001804 7 52001579 52096828
ENSSSCG00000055760 7 52097506 52104423
ENSSSCG00000001805 7 52108869 52140203
ENSSSCG00000001806 7 52144506 52194133
ENSSSCG00000047853 7 52195369 52202624
ENSSSCG00000041423 7 52196776 52196855
ENSSSCG00000020586 7 52196783 52196909
ENSSSCG00000001807 7 52256159 52294149
ENSSSCG00000001808 7 52304472 52383732
ENSSSCG00000027358 7 52386036 52390599
ENSSSCG00000001810 7 52410779 52557645
ENSSSCG00000046338 7 52556253 52556336
ENSSSCG00000056443 7 52572302 52575225
ENSSSCG00000002632 7 52605289 52652876
ENSSSCG00000041322 7 52667362 52718757
ENSSSCG00000034070 7 52731224 52793927
ENSSSCG00000042610 7 52815947 52826567
ENSSSCG00000029183 7 52829305 52875623
ENSSSCG00000036907 7 52883128 52886642
ENSSSCG00000022451 7 52887530 52904146
ENSSSCG00000036356 7 52954675 52957983
ENSSSCG00000001814 7 52958106 53129958
ENSSSCG00000034090 7 53146404 53255977
ENSSSCG00000060805 7 53259057 53264179
ENSSSCG00000058410 7 53265976 53269766
ENSSSCG00000001816 7 53317540 53412645
ENSSSCG00000001817 7 53460017 53472787
ENSSSCG00000001818 7 53472947 53485082
ENSSSCG00000001819 7 53498966 53519688
ENSSSCG00000001821 7 53522474 53545960
ENSSSCG00000001820 7 53525989 53528004
ENSSSCG00000001822 7 53547077 53558076
ENSSSCG00000048152 7 53563422 53571908
ENSSSCG00000044484 7 53563731 53570005
ENSSSCG00000062828 7 53571371 53580434
ENSSSCG00000042854 7 53573421 53582396
ENSSSCG00000054858 7 53585589 53590340
ENSSSCG00000001823 7 53590776 53637713
ENSSSCG00000001824 7 53640266 53672579
ENSSSCG00000001825 7 53672130 53748727
ENSSSCG00000030626 7 53748653 53794706
ENSSSCG00000057313 7 53774879 53774985
ENSSSCG00000058159 7 53854539 53857799
ENSSSCG00000048394 7 53859010 53866216
ENSSSCG00000055865 7 53871154 53877749
ENSSSCG00000036742 7 53877818 53889144
ENSSSCG00000045171 7 53890822 53895728
ENSSSCG00000051895 7 53897339 53902753
ENSSSCG00000001826 7 53921369 53949622
ENSSSCG00000034559 7 54109239 54125428
ENSSSCG00000041319 7 54144882 54146505
ENSSSCG00000033284 7 54161826 54162371
ENSSSCG00000050527 7 54175661 54182199
ENSSSCG00000042472 7 54182417 54184791
ENSSSCG00000032460 7 54199932 54245349
ENSSSCG00000035306 7 54240191 54241213
ENSSSCG00000034363 7 54269527 54270617
ENSSSCG00000001830 7 54322505 54322966
ENSSSCG00000061265 7 54335005 54341195
ENSSSCG00000062973 7 54438305 54445056
ENSSSCG00000001832 7 54449816 54519194
ENSSSCG00000030597 7 54519800 54537434
ENSSSCG00000001834 7 54539970 54571747
ENSSSCG00000001835 7 54655804 54770131
ENSSSCG00000001836 7 54776113 54889014
ENSSSCG00000001837 7 54811027 54889998
ENSSSCG00000001838 7 54889157 54906844
ENSSSCG00000019173 7 54948447 54948536
ENSSSCG00000046185 7 54952428 54978110
ENSSSCG00000048159 7 54982519 55006920
ENSSSCG00000001841 7 55046245 55071475
ENSSSCG00000020471 7 55129864 55129966
ENSSSCG00000040355 7 55143240 55200640
ENSSSCG00000001840 7 55200594 55220240
ENSSSCG00000036100 7 55214531 55215463
ENSSSCG00000001844 7 55236348 55250797
ENSSSCG00000027052 7 55256220 55264247
ENSSSCG00000001846 7 55264275 55316397
ENSSSCG00000001847 7 55322274 55323539
ENSSSCG00000001848 7 55342935 55345879
ENSSSCG00000001849 7 55351087 55373881
ENSSSCG00000030174 7 55391913 55469858
ENSSSCG00000001850 7 55468568 55483536
ENSSSCG00000058510 7 55513504 55517022
ENSSSCG00000054324 7 55570821 55574016
ENSSSCG00000021361 7 55575336 55652928
ENSSSCG00000001852 7 55651609 55675554
ENSSSCG00000030213 7 55678695 55678799
ENSSSCG00000062022 7 55719985 55720155
ENSSSCG00000031719 7 55753097 55793980
ENSSSCG00000001858 7 55794836 55798590
ENSSSCG00000059314 7 55806636 55807790
ENSSSCG00000061371 7 55808228 55811393
ENSSSCG00000031810 7 55811855 55827077
ENSSSCG00000055255 7 55827375 55835459
ENSSSCG00000033954 7 55840607 55865716
ENSSSCG00000037307 7 55869821 55900978
ENSSSCG00000061785 7 55901242 55906831
ENSSSCG00000027457 7 56084072 56144916
ENSSSCG00000061790 7 56146880 56186317
ENSSSCG00000052301 7 56167959 56311270
ENSSSCG00000045165 7 56267726 56268744
ENSSSCG00000001863 7 56311548 56440328
ENSSSCG00000001862 7 56450520 56540253
ENSSSCG00000033348 7 56571419 56577253
ENSSSCG00000001865 7 56583160 57011914
ENSSSCG00000048453 7 56617063 56621134
ENSSSCG00000039452 7 56646667 56646770
ENSSSCG00000052281 7 56879048 56879154
ENSSSCG00000001866 7 57041003 57059330
ENSSSCG00000001867 7 57102757 57146751
ENSSSCG00000001868 7 57159465 57187446
ENSSSCG00000056123 7 57214486 57220142
ENSSSCG00000001869 7 57223851 57503639
ENSSSCG00000039223 7 57463817 57463924
ENSSSCG00000001871 7 57504465 57570023
ENSSSCG00000061219 7 57585690 57591118
ENSSSCG00000052321 7 57620773 57626911
ENSSSCG00000061835 7 57627598 57630758
ENSSSCG00000001872 7 57684589 57890126
ENSSSCG00000001879 7 57935610 57938958
ENSSSCG00000001873 7 57949455 57988335
ENSSSCG00000001875 7 57999459 58014441
ENSSSCG00000042572 7 58023368 58024496
ENSSSCG00000001877 7 58038995 58071243
ENSSSCG00000001878 7 58078389 58164405
ENSSSCG00000032951 7 58131067 58131839
ENSSSCG00000041171 7 58174158 58175807
ENSSSCG00000001880 7 58176167 58245971
ENSSSCG00000034520 7 58192150 58192256
ENSSSCG00000001881 7 58248384 58261203
ENSSSCG00000001882 7 58261769 58268522
ENSSSCG00000001884 7 58276957 58283114
ENSSSCG00000020055 7 58280545 58280648
ENSSSCG00000060357 7 58291447 58294564
